id,page,order,purpose,sourceUrl,calibrationPath,replacementPath,sourceWidth,sourceHeight,format,status,notes
ch16-001,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 16 章 收藏不是知识管理，能再次用起来才是/,1,第 16 章 收藏不是知识管理，能再次用起来才是 — image 1,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2016%20%E7%AB%A0%20%E6%94%B6%E8%97%8F%E4%B8%8D%E6%98%AF%E7%9F%A5%E8%AF%86%E7%AE%A1%E7%90%86%EF%BC%8C%E8%83%BD%E5%86%8D%E6%AC%A1%E7%94%A8%E8%B5%B7%E6%9D%A5%E6%89%8D%E6%98%AF/assets/001_image_M29JbJQ3po.png,/article-assets/source-calibration/ch16/001.png,/article-assets/replacements/ch16/001.png,1976,670,png,awaiting-replacement,
ch16-002,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 16 章 收藏不是知识管理，能再次用起来才是/,2,第 16 章 收藏不是知识管理，能再次用起来才是 — image 2,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2016%20%E7%AB%A0%20%E6%94%B6%E8%97%8F%E4%B8%8D%E6%98%AF%E7%9F%A5%E8%AF%86%E7%AE%A1%E7%90%86%EF%BC%8C%E8%83%BD%E5%86%8D%E6%AC%A1%E7%94%A8%E8%B5%B7%E6%9D%A5%E6%89%8D%E6%98%AF/assets/002_byKl8HZ2_TtombzmOwo.jpg,/article-assets/source-calibration/ch16/002.jpg,/article-assets/replacements/ch16/002.jpg,1080,1080,jpg,awaiting-replacement,
ch16-003,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 16 章 收藏不是知识管理，能再次用起来才是/,3,第 16 章 收藏不是知识管理，能再次用起来才是 — image 3,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2016%20%E7%AB%A0%20%E6%94%B6%E8%97%8F%E4%B8%8D%E6%98%AF%E7%9F%A5%E8%AF%86%E7%AE%A1%E7%90%86%EF%BC%8C%E8%83%BD%E5%86%8D%E6%AC%A1%E7%94%A8%E8%B5%B7%E6%9D%A5%E6%89%8D%E6%98%AF/assets/003_image_D0c8blIsEo.png,/article-assets/source-calibration/ch16/003.png,/article-assets/replacements/ch16/003.png,1080,702,png,awaiting-replacement,
ch16-004,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 16 章 收藏不是知识管理，能再次用起来才是/,4,第 16 章 收藏不是知识管理，能再次用起来才是 — image 4,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2016%20%E7%AB%A0%20%E6%94%B6%E8%97%8F%E4%B8%8D%E6%98%AF%E7%9F%A5%E8%AF%86%E7%AE%A1%E7%90%86%EF%BC%8C%E8%83%BD%E5%86%8D%E6%AC%A1%E7%94%A8%E8%B5%B7%E6%9D%A5%E6%89%8D%E6%98%AF/assets/004_test_SSsAbxS8po.jpg,/article-assets/source-calibration/ch16/004.png,/article-assets/replacements/ch16/004.png,1080,547,png,awaiting-replacement,
ch17-001,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 17 章 会议结束不是终点，工作才刚刚开始/,1,第 17 章 会议结束不是终点，工作才刚刚开始 — image 1,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2017%20%E7%AB%A0%20%E4%BC%9A%E8%AE%AE%E7%BB%93%E6%9D%9F%E4%B8%8D%E6%98%AF%E7%BB%88%E7%82%B9%EF%BC%8C%E5%B7%A5%E4%BD%9C%E6%89%8D%E5%88%9A%E5%88%9A%E5%BC%80%E5%A7%8B/assets/001_image_AXyxbhbcqo.png,/article-assets/source-calibration/ch17/001.png,/article-assets/replacements/ch17/001.png,2348,1612,png,awaiting-replacement,
ch17-002,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 17 章 会议结束不是终点，工作才刚刚开始/,2,第 17 章 会议结束不是终点，工作才刚刚开始 — image 2,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2017%20%E7%AB%A0%20%E4%BC%9A%E8%AE%AE%E7%BB%93%E6%9D%9F%E4%B8%8D%E6%98%AF%E7%BB%88%E7%82%B9%EF%BC%8C%E5%B7%A5%E4%BD%9C%E6%89%8D%E5%88%9A%E5%88%9A%E5%BC%80%E5%A7%8B/assets/002_image_AqEYbLlgUo.png,/article-assets/source-calibration/ch17/002.png,/article-assets/replacements/ch17/002.png,1832,1248,png,awaiting-replacement,
ch17-003,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 17 章 会议结束不是终点，工作才刚刚开始/,3,第 17 章 会议结束不是终点，工作才刚刚开始 — image 3,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2017%20%E7%AB%A0%20%E4%BC%9A%E8%AE%AE%E7%BB%93%E6%9D%9F%E4%B8%8D%E6%98%AF%E7%BB%88%E7%82%B9%EF%BC%8C%E5%B7%A5%E4%BD%9C%E6%89%8D%E5%88%9A%E5%88%9A%E5%BC%80%E5%A7%8B/assets/003_image_N3UabeCFBo.png,/article-assets/source-calibration/ch17/003.png,/article-assets/replacements/ch17/003.png,2234,1342,png,awaiting-replacement,
ch17-004,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 17 章 会议结束不是终点，工作才刚刚开始/,4,第 17 章 会议结束不是终点，工作才刚刚开始 — image 4,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2017%20%E7%AB%A0%20%E4%BC%9A%E8%AE%AE%E7%BB%93%E6%9D%9F%E4%B8%8D%E6%98%AF%E7%BB%88%E7%82%B9%EF%BC%8C%E5%B7%A5%E4%BD%9C%E6%89%8D%E5%88%9A%E5%88%9A%E5%BC%80%E5%A7%8B/assets/004_image_Ne3BbzhZco.png,/article-assets/source-calibration/ch17/004.png,/article-assets/replacements/ch17/004.png,2316,1650,png,awaiting-replacement,
ch17-005,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 17 章 会议结束不是终点，工作才刚刚开始/,5,第 17 章 会议结束不是终点，工作才刚刚开始 — image 5,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2017%20%E7%AB%A0%20%E4%BC%9A%E8%AE%AE%E7%BB%93%E6%9D%9F%E4%B8%8D%E6%98%AF%E7%BB%88%E7%82%B9%EF%BC%8C%E5%B7%A5%E4%BD%9C%E6%89%8D%E5%88%9A%E5%88%9A%E5%BC%80%E5%A7%8B/assets/005_image_YK5Ebuvyto.png,/article-assets/source-calibration/ch17/005.png,/article-assets/replacements/ch17/005.png,1652,1032,png,awaiting-replacement,
ch17-006,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 17 章 会议结束不是终点，工作才刚刚开始/,6,第 17 章 会议结束不是终点，工作才刚刚开始 — image 6,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2017%20%E7%AB%A0%20%E4%BC%9A%E8%AE%AE%E7%BB%93%E6%9D%9F%E4%B8%8D%E6%98%AF%E7%BB%88%E7%82%B9%EF%BC%8C%E5%B7%A5%E4%BD%9C%E6%89%8D%E5%88%9A%E5%88%9A%E5%BC%80%E5%A7%8B/assets/006_image_DYjgbWFlGo.png,/article-assets/source-calibration/ch17/006.png,/article-assets/replacements/ch17/006.png,2358,1714,png,awaiting-replacement,
ch17-007,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 17 章 会议结束不是终点，工作才刚刚开始/,7,第 17 章 会议结束不是终点，工作才刚刚开始 — image 7,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2017%20%E7%AB%A0%20%E4%BC%9A%E8%AE%AE%E7%BB%93%E6%9D%9F%E4%B8%8D%E6%98%AF%E7%BB%88%E7%82%B9%EF%BC%8C%E5%B7%A5%E4%BD%9C%E6%89%8D%E5%88%9A%E5%88%9A%E5%BC%80%E5%A7%8B/assets/011_image_CIeub9uEro.png,/article-assets/source-calibration/ch17/007.png,/article-assets/replacements/ch17/007.png,2398,1664,png,awaiting-replacement,
ch18-001,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,1,第 18 章 把投资分析变成你的日常 — image 1,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/001_CleanShot%202026-07-10%20at%2000.14.28@2x_Lxy0b4axOo.png,/article-assets/source-calibration/ch18/001.png,/article-assets/replacements/ch18/001.png,2542,1724,png,awaiting-replacement,
ch18-002,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,2,第 18 章 把投资分析变成你的日常 — image 2,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/002_image_TphobTIRXo.png,/article-assets/source-calibration/ch18/002.png,/article-assets/replacements/ch18/002.png,2488,1612,png,awaiting-replacement,
ch18-003,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,3,第 18 章 把投资分析变成你的日常 — image 3,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/003_image_CrgibiDW3o.png,/article-assets/source-calibration/ch18/003.png,/article-assets/replacements/ch18/003.png,2206,1468,png,awaiting-replacement,
ch18-004,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,4,第 18 章 把投资分析变成你的日常 — image 4,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/004_image_WX6WbFC9Oo.png,/article-assets/source-calibration/ch18/004.png,/article-assets/replacements/ch18/004.png,1690,1354,png,awaiting-replacement,
ch18-005,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,5,第 18 章 把投资分析变成你的日常 — image 5,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/005_image_LKNibvYSCo.png,/article-assets/source-calibration/ch18/005.png,/article-assets/replacements/ch18/005.png,1782,1356,png,awaiting-replacement,
ch18-006,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,6,第 18 章 把投资分析变成你的日常 — image 6,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/006_image_DvVSbW5D4o.png,/article-assets/source-calibration/ch18/006.png,/article-assets/replacements/ch18/006.png,1574,1496,png,awaiting-replacement,
ch18-007,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,7,第 18 章 把投资分析变成你的日常 — image 7,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/007_image_CScebfl1io.png,/article-assets/source-calibration/ch18/007.png,/article-assets/replacements/ch18/007.png,1650,1210,png,awaiting-replacement,
ch18-008,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,8,第 18 章 把投资分析变成你的日常 — image 8,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/008_image_I6uBbecypo.png,/article-assets/source-calibration/ch18/008.png,/article-assets/replacements/ch18/008.png,1708,1222,png,awaiting-replacement,
ch18-009,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,9,第 18 章 把投资分析变成你的日常 — image 9,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/009_image_XpbYbptp8o.png,/article-assets/source-calibration/ch18/009.png,/article-assets/replacements/ch18/009.png,1564,1306,png,awaiting-replacement,
ch18-010,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,10,第 18 章 把投资分析变成你的日常 — image 10,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/010_image_FFsNbG1dYo.png,/article-assets/source-calibration/ch18/010.png,/article-assets/replacements/ch18/010.png,1684,2792,png,awaiting-replacement,
ch18-011,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,11,第 18 章 把投资分析变成你的日常 — image 11,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/011_image_LuArbEta0o.png,/article-assets/source-calibration/ch18/011.png,/article-assets/replacements/ch18/011.png,1728,1206,png,awaiting-replacement,
ch18-012,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,12,第 18 章 把投资分析变成你的日常 — image 12,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/012_image_IUTibzqkPo.png,/article-assets/source-calibration/ch18/012.png,/article-assets/replacements/ch18/012.png,1704,1256,png,awaiting-replacement,
ch18-013,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,13,第 18 章 把投资分析变成你的日常 — image 13,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/013_image_Nm2MbK8LDo.png,/article-assets/source-calibration/ch18/013.png,/article-assets/replacements/ch18/013.png,1688,1464,png,awaiting-replacement,
ch18-014,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,14,第 18 章 把投资分析变成你的日常 — image 14,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/014_image_RQxfbNMGzo.png,/article-assets/source-calibration/ch18/014.png,/article-assets/replacements/ch18/014.png,1714,1250,png,awaiting-replacement,
ch18-015,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,15,第 18 章 把投资分析变成你的日常 — image 15,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/015_image_Y0yvbzLRto.png,/article-assets/source-calibration/ch18/015.png,/article-assets/replacements/ch18/015.png,1676,1224,png,awaiting-replacement,
ch18-016,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,16,第 18 章 把投资分析变成你的日常 — image 16,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/016_image_DOOhbmIIeo.png,/article-assets/source-calibration/ch18/016.png,/article-assets/replacements/ch18/016.png,1712,2652,png,awaiting-replacement,
ch18-017,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 18 章 把投资分析变成你的日常/,17,第 18 章 把投资分析变成你的日常 — image 17,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2018%20%E7%AB%A0%20%E6%8A%8A%E6%8A%95%E8%B5%84%E5%88%86%E6%9E%90%E5%8F%98%E6%88%90%E4%BD%A0%E7%9A%84%E6%97%A5%E5%B8%B8/assets/017_image_LPupbY4lGo.png,/article-assets/source-calibration/ch18/017.png,/article-assets/replacements/ch18/017.png,1558,17014,png,awaiting-replacement,
ch19-001,/wb-x/第二篇 案例篇：从一项任务到一支 AI 团队/第 19 章 一句话召唤 AI 视频团队/,1,第 19 章 一句话召唤 AI 视频团队 — image 1,https://workbuddy.homes/bluebook/%E7%AC%AC%E4%BA%8C%E7%AF%87%20%E6%A1%88%E4%BE%8B%E7%AF%87%EF%BC%9A%E4%BB%8E%E4%B8%80%E9%A1%B9%E4%BB%BB%E5%8A%A1%E5%88%B0%E4%B8%80%E6%94%AF%20AI%20%E5%9B%A2%E9%98%9F/%E7%AC%AC%2019%20%E7%AB%A0%20%E4%B8%80%E5%8F%A5%E8%AF%9D%E5%8F%AC%E5%94%A4%20AI%20%E8%A7%86%E9%A2%91%E5%9B%A2%E9%98%9F/assets/001_video-work-is-hard_Jn32bhqaho.png,/article-assets/source-calibration/ch19/001.png,/article-assets/replacements/ch19/001.png,1080,608,png,awaiting-replacement,
